comparison_type,device_i,device_j,stream,hw_diff_us,global_diff_us,sys_diff_us,timestamp_us
cross_stream,0,0,depth+color,-58,-58,5095,1787562732718072
cross_stream,0,0,depth+color,-57,-57,4533,1787562732750979
cross_stream,0,0,depth+color,-57,-57,4876,1787562732784604
cross_stream,0,0,depth+color,-58,-58,4261,1787562732817375
cross_stream,0,0,depth+color,-58,-58,4420,1787562732850912
cross_stream,0,0,depth+color,-57,-57,4518,1787562732884123
cross_stream,0,0,depth+color,-58,-58,4276,1787562732917406
cross_stream,0,0,depth+color,-58,-58,4272,1787562732950739
cross_stream,0,0,depth+color,-58,-58,4330,1787562732984082
cross_stream,0,0,depth+color,-57,-57,4341,1787562733017493
cross_stream,0,0,depth+color,-57,-58,4291,1787562733050740
cross_stream,0,0,depth+color,-57,-57,4505,1787562733084316
cross_stream,0,0,depth+color,-57,-57,4214,1787562733117378
cross_stream,0,0,depth+color,-57,-57,4309,1787562733150763
cross_stream,0,0,depth+color,-57,-58,5299,1787562733184751
cross_stream,0,0,depth+color,-58,-58,4585,1787562733217416
cross_stream,0,0,depth+color,-58,-59,4292,1787562733250751
cross_stream,0,0,depth+color,-58,-58,4035,1787562733284117
cross_stream,0,0,depth+color,-58,-58,4660,1787562733317454
cross_stream,0,0,depth+color,-57,-57,4516,1787562733350754
cross_stream,0,0,depth+color,-58,-59,4555,1787562733384139
cross_stream,0,0,depth+color,-58,-58,4249,1787562733417375
cross_stream,0,0,depth+color,-57,-56,4618,1787562733450805
cross_stream,0,0,depth+color,-58,-58,4514,1787562733484076
cross_stream,0,0,depth+color,-58,-58,4510,1787562733517436
cross_stream,0,0,depth+color,-58,-58,5245,1787562733551321
cross_stream,0,0,depth+color,-58,-58,4417,1787562733584040
cross_stream,0,0,depth+color,-57,-57,4236,1787562733617354
cross_stream,0,0,depth+color,-58,-58,4442,1787562733650705
cross_stream,0,0,depth+color,-57,-57,4490,1787562733684071
cross_stream,0,0,depth+color,-58,-58,4665,1787562733717667
cross_stream,0,0,depth+color,-57,-57,4523,1787562733750771
cross_stream,0,0,depth+color,-58,-58,4431,1787562733784031
cross_stream,0,0,depth+color,-57,-57,4377,1787562733817424
cross_stream,0,0,depth+color,-58,-58,4396,1787562733850703
cross_stream,0,0,depth+color,-58,-58,4561,1787562733884105
