deviceIndex,streamType,hwTimestampUs,globalTimestampUs,sysTimestampUs
0,DEPTH,1786100295569613,1786100295573235,1786100295593731
0,DEPTH,1786100295636274,1786100295639897,1786100295660094
0,DEPTH,1786100295702947,1786100295706570,1786100295726961
0,DEPTH,1786100295769609,1786100295773233,1786100295793922
0,DEPTH,1786100295836275,1786100295839900,1786100295860250
0,DEPTH,1786100295902944,1786100295906570,1786100295926768
0,DEPTH,1786100295969607,1786100295973233,1786100295993661
0,DEPTH,1786100296036272,1786100296039899,1786100296059972
0,DEPTH,1786100296102941,1786100296106569,1786100296126997
0,DEPTH,1786100296169610,1786100296173238,1786100296193455
0,DEPTH,1786100296236268,1786100296239897,1786100296260557
0,DEPTH,1786100296302939,1786100296306569,1786100296326950
0,DEPTH,1786100296369602,1786100296373232,1786100296393606
0,DEPTH,1786100296436271,1786100296439902,1786100296460320
0,DEPTH,1786100296502936,1786100296506568,1786100296527356
0,DEPTH,1786100296569600,1786100296573233,1786100296593591
0,DEPTH,1786100296636258,1786100296639891,1786100296660074
0,DEPTH,1786100296702935,1786100296706569,1786100296727027
0,DEPTH,1786100296769600,1786100296773235,1786100296793754
0,DEPTH,1786100296836254,1786100296839889,1786100296860249
0,DEPTH,1786100296902933,1786100296906569,1786100296927245
0,DEPTH,1786100296969599,1786100296973236,1786100296993646
0,DEPTH,1786100297036265,1786100297039902,1786100297059948
0,DEPTH,1786100297102933,1786100297106571,1786100297126745
0,DEPTH,1786100297169598,1786100297173237,1786100297193419
0,DEPTH,1786100297236262,1786100297239901,1786100297260373
0,DEPTH,1786100297302928,1786100297306568,1786100297327117
0,DEPTH,1786100297369593,1786100297373234,1786100297393386
0,DEPTH,1786100297436260,1786100297439901,1786100297460300
0,DEPTH,1786100297502925,1786100297506567,1786100297526753
0,DEPTH,1786100297569591,1786100297573234,1786100297593882
0,DEPTH,1786100297636257,1786100297639901,1786100297660367
0,DEPTH,1786100297702923,1786100297706567,1786100297727333
0,DEPTH,1786100297769591,1786100297773236,1786100297793796
0,DEPTH,1786100297836254,1786100297839900,1786100297860123
0,DEPTH,1786100297902924,1786100297906570,1786100297926950
0,DEPTH,1786100297969587,1786100297973234,1786100297993730
0,DEPTH,1786100298036252,1786100298039900,1786100298060279
0,DEPTH,1786100298102921,1786100298106569,1786100298127085
0,DEPTH,1786100298169585,1786100298173234,1786100298193430
0,DEPTH,1786100298236249,1786100298239899,1786100298260381
0,DEPTH,1786100298302920,1786100298306570,1786100298326750
0,DEPTH,1786100298369586,1786100298373237,1786100298393294
0,DEPTH,1786100298436247,1786100298439899,1786100298460188
0,DEPTH,1786100298502907,1786100298506560,1786100298526922
0,DEPTH,1786100298569581,1786100298573234,1786100298593497
0,DEPTH,1786100298636247,1786100298639901,1786100298660375
0,DEPTH,1786100298702905,1786100298706560,1786100298726714
0,DEPTH,1786100298769574,1786100298773229,1786100298793757
0,DEPTH,1786100298836240,1786100298839896,1786100298860374
