comparison_type,device_i,device_j,stream,hw_diff_us,global_diff_us,sys_diff_us,timestamp_us
cross_stream,0,0,depth+color,5,5,1684,1786092479949211
cross_stream,0,0,depth+color,4,4,1959,1786092479982613
cross_stream,0,0,depth+color,5,5,1647,1786092480015839
cross_stream,0,0,depth+color,4,4,1840,1786092480049564
cross_stream,0,0,depth+color,4,4,1855,1786092480082548
cross_stream,0,0,depth+color,4,3,1906,1786092480115954
cross_stream,0,0,depth+color,5,5,1638,1786092480149387
cross_stream,0,0,depth+color,5,4,1904,1786092480182640
cross_stream,0,0,depth+color,5,5,1902,1786092480215773
cross_stream,0,0,depth+color,4,4,1646,1786092480248943
cross_stream,0,0,depth+color,5,5,1339,1786092480282534
cross_stream,0,0,depth+color,5,5,1757,1786092480315746
cross_stream,0,0,depth+color,5,5,1801,1786092480349219
cross_stream,0,0,depth+color,5,5,1519,1786092480382727
cross_stream,0,0,depth+color,5,5,1264,1786092480415649
cross_stream,0,0,depth+color,4,4,2109,1786092480449422
cross_stream,0,0,depth+color,5,5,1875,1786092480482549
cross_stream,0,0,depth+color,5,5,1593,1786092480515945
cross_stream,0,0,depth+color,4,4,1816,1786092480549115
cross_stream,0,0,depth+color,5,5,1773,1786092480582432
cross_stream,0,0,depth+color,4,4,1809,1786092480615621
cross_stream,0,0,depth+color,5,4,1808,1786092480648990
cross_stream,0,0,depth+color,4,4,1300,1786092480682364
cross_stream,0,0,depth+color,5,5,2020,1786092480715857
cross_stream,0,0,depth+color,5,5,1426,1786092480749153
cross_stream,0,0,depth+color,5,5,1283,1786092480782352
cross_stream,0,0,depth+color,5,5,1667,1786092480816168
cross_stream,0,0,depth+color,5,5,1884,1786092480849366
cross_stream,0,0,depth+color,5,4,1916,1786092480882597
cross_stream,0,0,depth+color,5,5,2229,1786092480916185
cross_stream,0,0,depth+color,5,5,2126,1786092480949427
cross_stream,0,0,depth+color,4,4,2050,1786092480982988
cross_stream,0,0,depth+color,4,4,1732,1786092481015569
cross_stream,0,0,depth+color,4,4,2355,1786092481049584
cross_stream,0,0,depth+color,5,5,1716,1786092481082260
cross_stream,0,0,depth+color,4,4,2278,1786092481116524
cross_stream,0,0,depth+color,5,5,1942,1786092481149466
cross_stream,0,0,depth+color,5,5,2385,1786092481182868
cross_stream,0,0,depth+color,5,5,1871,1786092481215959
cross_stream,0,0,depth+color,4,5,2275,1786092481249450
cross_stream,0,0,depth+color,5,5,1845,1786092481282731
cross_stream,0,0,depth+color,5,5,2479,1786092481316444
cross_stream,0,0,depth+color,5,5,2034,1786092481349218
cross_stream,0,0,depth+color,5,5,2114,1786092481382728
cross_stream,0,0,depth+color,5,6,1570,1786092481415574
cross_stream,0,0,depth+color,4,4,2346,1786092481449522
cross_stream,0,0,depth+color,5,5,1594,1786092481482383
cross_stream,0,0,depth+color,4,4,1210,1786092481515594
cross_stream,0,0,depth+color,5,5,2274,1786092481549441
cross_stream,0,0,depth+color,5,5,1596,1786092481582412
cross_stream,0,0,depth+color,4,4,1290,1786092481615525
cross_stream,0,0,depth+color,4,3,2069,1786092481649247
cross_stream,0,0,depth+color,5,5,1862,1786092481682390
cross_stream,0,0,depth+color,4,4,2339,1786092481716392
cross_stream,0,0,depth+color,4,4,2120,1786092481749304
cross_stream,0,0,depth+color,4,3,1945,1786092481782598
cross_stream,0,0,depth+color,5,5,1708,1786092481815691
cross_stream,0,0,depth+color,4,4,2042,1786092481849215
cross_stream,0,0,depth+color,5,5,1593,1786092481882457
cross_stream,0,0,depth+color,4,4,2171,1786092481916276
cross_stream,0,0,depth+color,5,4,2267,1786092481949674
cross_stream,0,0,depth+color,5,5,1982,1786092481982612
cross_stream,0,0,depth+color,4,5,1810,1786092482015834
cross_stream,0,0,depth+color,5,5,1783,1786092482049113
cross_stream,0,0,depth+color,4,4,1847,1786092482082334
cross_stream,0,0,depth+color,5,5,1114,1786092482115896
cross_stream,0,0,depth+color,5,5,1619,1786092482149137
cross_stream,0,0,depth+color,5,5,1701,1786092482182304
cross_stream,0,0,depth+color,5,5,1615,1786092482215568
cross_stream,0,0,depth+color,4,4,2092,1786092482249413
cross_stream,0,0,depth+color,4,4,2027,1786092482282740
cross_stream,0,0,depth+color,5,5,1509,1786092482315715
cross_stream,0,0,depth+color,5,5,1571,1786092482348968
cross_stream,0,0,depth+color,5,5,1149,1786092482382391
cross_stream,0,0,depth+color,5,5,1331,1786092482415638
cross_stream,0,0,depth+color,5,5,1746,1786092482449215
cross_stream,0,0,depth+color,5,6,1594,1786092482482528
cross_stream,0,0,depth+color,5,5,2386,1786092482516319
cross_stream,0,0,depth+color,4,4,2903,1786092482550340
cross_stream,0,0,depth+color,5,5,2410,1786092482583072
cross_stream,0,0,depth+color,4,4,1745,1786092482616200
cross_stream,0,0,depth+color,5,5,1982,1786092482649650
cross_stream,0,0,depth+color,5,5,2113,1786092482682914
cross_stream,0,0,depth+color,4,3,2381,1786092482716319
cross_stream,0,0,depth+color,5,5,2176,1786092482749817
cross_stream,0,0,depth+color,5,5,2315,1786092482782974
