deviceIndex,streamType,hwTimestampUs,globalTimestampUs,sysTimestampUs
0,DEPTH,1787118258312074,1787118258315467,1787118258336741
0,DEPTH,1787118258345401,1787118258348792,1787118258369924
0,DEPTH,1787118258378747,1787118258382136,1787118258403170
0,DEPTH,1787118258412073,1787118258415461,1787118258436471
0,DEPTH,1787118258445402,1787118258448788,1787118258470018
0,DEPTH,1787118258478741,1787118258482476,1787118258503320
0,DEPTH,1787118258478741,1787118258482476,1787118258536947
0,DEPTH,1787118258545405,1787118258549140,1787118258569675
0,DEPTH,1787118258578737,1787118258582472,1787118258603124
0,DEPTH,1787118258612072,1787118258615807,1787118258636243
0,DEPTH,1787118258612072,1787118258615807,1787118258669861
0,DEPTH,1787118258645410,1787118258649145,1787118258703106
0,DEPTH,1787118258712089,1787118258715824,1787118258736554
0,DEPTH,1787118258745408,1787118258749143,1787118258769854
0,DEPTH,1787118258778736,1787118258782471,1787118258803096
0,DEPTH,1787118258812070,1787118258815805,1787118258836558
0,DEPTH,1787118258845409,1787118258849144,1787118258869883
0,DEPTH,1787118258878747,1787118258882482,1787118258903112
0,DEPTH,1787118258912077,1787118258915813,1787118258936243
0,DEPTH,1787118258945405,1787118258949141,1787118258969609
0,DEPTH,1787118258978741,1787118258982477,1787118259002927
0,DEPTH,1787118259012082,1787118259015818,1787118259036319
0,DEPTH,1787118259045404,1787118259049140,1787118259069604
0,DEPTH,1787118259078739,1787118259082475,1787118259102965
0,DEPTH,1787118259112073,1787118259115809,1787118259136415
0,DEPTH,1787118259145409,1787118259149145,1787118259169603
0,DEPTH,1787118259178742,1787118259182478,1787118259202973
0,DEPTH,1787118259212074,1787118259215811,1787118259236241
0,DEPTH,1787118259245410,1787118259249147,1787118259269628
0,DEPTH,1787118259278744,1787118259282481,1787118259302956
0,DEPTH,1787118259312075,1787118259315812,1787118259336257
0,DEPTH,1787118259345419,1787118259349156,1787118259369991
0,DEPTH,1787118259412086,1787118259415823,1787118259436534
0,DEPTH,1787118259412086,1787118259415823,1787118259469617
0,DEPTH,1787118259478746,1787118259482531,1787118259502932
0,DEPTH,1787118259512076,1787118259515861,1787118259536249
0,DEPTH,1787118259545412,1787118259549198,1787118259569735
0,DEPTH,1787118259578748,1787118259582534,1787118259603335
0,DEPTH,1787118259612082,1787118259615868,1787118259636226
0,DEPTH,1787118259645411,1787118259649198,1787118259669576
0,DEPTH,1787118259678744,1787118259682531,1787118259702914
0,DEPTH,1787118259712077,1787118259715864,1787118259736200
0,DEPTH,1787118259745413,1787118259749201,1787118259769548
0,DEPTH,1787118259778744,1787118259782532,1787118259802882
0,DEPTH,1787118259812076,1787118259815864,1787118259836266
0,DEPTH,1787118259845414,1787118259849202,1787118259869935
0,DEPTH,1787118259878756,1787118259882545,1787118259903058
0,DEPTH,1787118259912084,1787118259915873,1787118259936424
0,DEPTH,1787118259945422,1787118259949212,1787118259969516
0,DEPTH,1787118259978744,1787118259982534,1787118260002840
0,DEPTH,1787118259978744,1787118259982534,1787118260036442
0,DEPTH,1787118260045420,1787118260049210,1787118260069699
0,DEPTH,1787118260078750,1787118260082541,1787118260103049
0,DEPTH,1787118260112086,1787118260115877,1787118260136374
0,DEPTH,1787118260145416,1787118260149207,1787118260169508
0,DEPTH,1787118260178750,1787118260182542,1787118260202862
0,DEPTH,1787118260212081,1787118260215873,1787118260236189
0,DEPTH,1787118260245419,1787118260249211,1787118260269628
0,DEPTH,1787118260278749,1787118260282541,1787118260302889
0,DEPTH,1787118260312085,1787118260315878,1787118260336233
0,DEPTH,1787118260345417,1787118260349210,1787118260369532
0,DEPTH,1787118260378752,1787118260382545,1787118260403093
0,DEPTH,1787118260412082,1787118260415876,1787118260436313
0,DEPTH,1787118260445418,1787118260449212,1787118260469825
0,DEPTH,1787118260478755,1787118260482437,1787118260503043
0,DEPTH,1787118260512088,1787118260515770,1787118260536383
0,DEPTH,1787118260545418,1787118260549100,1787118260569556
0,DEPTH,1787118260578752,1787118260582434,1787118260602874
0,DEPTH,1787118260612085,1787118260615767,1787118260636225
0,DEPTH,1787118260645418,1787118260649100,1787118260669553
0,DEPTH,1787118260678753,1787118260682434,1787118260702899
0,DEPTH,1787118260712087,1787118260715769,1787118260736380
0,DEPTH,1787118260745419,1787118260749100,1787118260769649
0,DEPTH,1787118260778753,1787118260782434,1787118260802874
0,DEPTH,1787118260812087,1787118260815768,1787118260836256
0,DEPTH,1787118260845422,1787118260849103,1787118260869822
0,DEPTH,1787118260878766,1787118260882447,1787118260902859
0,DEPTH,1787118260912101,1787118260915782,1787118260936309
0,DEPTH,1787118260945423,1787118260949103,1787118260969601
0,DEPTH,1787118260978757,1787118260982437,1787118261003042
0,DEPTH,1787118261012089,1787118261015769,1787118261036295
0,COLOR,1787118256033722,1787118256036443,1787118256053124
0,COLOR,1787118256078773,1787118256081484,1787118256098539
0,COLOR,1787118256112125,1787118256114829,1787118256132382
0,COLOR,1787118256145445,1787118256148142,1787118256164899
0,COLOR,1787118256178780,1787118256181470,1787118256198129
0,COLOR,1787118256212110,1787118256214794,1787118256231624
0,COLOR,1787118256245447,1787118256248124,1787118256264997
0,COLOR,1787118256278777,1787118256281447,1787118256298320
0,COLOR,1787118256312122,1787118256314785,1787118256331472
0,COLOR,1787118256345444,1787118256348100,1787118256365047
0,COLOR,1787118256378781,1787118256381430,1787118256398315
0,COLOR,1787118256412111,1787118256414753,1787118256431491
0,COLOR,1787118256445449,1787118256448773,1787118256465093
0,COLOR,1787118256478784,1787118256482106,1787118256498739
0,COLOR,1787118256512111,1787118256515430,1787118256531500
0,COLOR,1787118256545447,1787118256548764,1787118256565199
0,COLOR,1787118256578796,1787118256582110,1787118256598438
0,COLOR,1787118256612118,1787118256615429,1787118256631518
0,COLOR,1787118256645450,1787118256648759,1787118256665119
0,COLOR,1787118256678782,1787118256682088,1787118256698468
0,COLOR,1787118256712132,1787118256715436,1787118256731577
0,COLOR,1787118256745450,1787118256748751,1787118256765218
0,COLOR,1787118256778784,1787118256782082,1787118256798234
0,COLOR,1787118256812117,1787118256815413,1787118256831632
0,COLOR,1787118256845452,1787118256848745,1787118256864889
0,COLOR,1787118256878796,1787118256882087,1787118256898253
0,COLOR,1787118256912120,1787118256915408,1787118256931516
0,COLOR,1787118256945448,1787118256948733,1787118256965161
0,COLOR,1787118256978782,1787118256982065,1787118256998235
0,COLOR,1787118257012119,1787118257015399,1787118257031567
0,COLOR,1787118257045453,1787118257048731,1787118257064897
0,COLOR,1787118257078789,1787118257082064,1787118257098171
0,COLOR,1787118257112121,1787118257115393,1787118257131497
0,COLOR,1787118257145454,1787118257148724,1787118257165035
0,COLOR,1787118257178784,1787118257182051,1787118257198124
0,COLOR,1787118257212122,1787118257215387,1787118257231500
0,COLOR,1787118257245453,1787118257248715,1787118257264794
0,COLOR,1787118257278783,1787118257282042,1787118257298132
0,COLOR,1787118257312119,1787118257315376,1787118257331681
0,COLOR,1787118257345467,1787118257348721,1787118257364775
0,COLOR,1787118257378785,1787118257382036,1787118257398213
0,COLOR,1787118257412123,1787118257415372,1787118257431474
0,COLOR,1787118257445456,1787118257448702,1787118257465158
0,COLOR,1787118257478793,1787118257482225,1787118257498126
0,COLOR,1787118257512120,1787118257515551,1787118257531725
0,COLOR,1787118257545455,1787118257548884,1787118257565200
0,COLOR,1787118257578788,1787118257582216,1787118257598414
0,COLOR,1787118257612121,1787118257615547,1787118257631785
0,COLOR,1787118257645454,1787118257648878,1787118257665213
0,COLOR,1787118257678789,1787118257682212,1787118257698397
0,COLOR,1787118257712121,1787118257715542,1787118257731724
0,COLOR,1787118257745455,1787118257748875,1787118257765234
0,COLOR,1787118257778790,1787118257782208,1787118257798429
0,COLOR,1787118257812124,1787118257815540,1787118257831461
0,COLOR,1787118257845456,1787118257848871,1787118257865044
0,COLOR,1787118257878796,1787118257882209,1787118257898355
0,COLOR,1787118257912124,1787118257915536,1787118257931991
0,COLOR,1787118257945462,1787118257948872,1787118257965464
0,COLOR,1787118257978800,1787118257982209,1787118257998714
0,COLOR,1787118258012132,1787118258015539,1787118258031758
0,COLOR,1787118258045462,1787118258048867,1787118258065051
0,COLOR,1787118258078791,1787118258082195,1787118258098640
0,COLOR,1787118258112125,1787118258115527,1787118258131848
0,COLOR,1787118258145458,1787118258148859,1787118258165560
0,COLOR,1787118258178792,1787118258182191,1787118258198576
0,COLOR,1787118258212127,1787118258215524,1787118258231761
0,COLOR,1787118258245459,1787118258248855,1787118258265121
0,COLOR,1787118258278792,1787118258282186,1787118258298612
0,COLOR,1787118258312132,1787118258315525,1787118258331780
0,COLOR,1787118258345459,1787118258348850,1787118258365017
0,COLOR,1787118258378805,1787118258382194,1787118258398330
0,COLOR,1787118258412131,1787118258415519,1787118258431754
0,COLOR,1787118258445460,1787118258448846,1787118258465072
0,COLOR,1787118258478799,1787118258482534,1787118258498525
0,COLOR,1787118258512129,1787118258515864,1787118258531707
0,COLOR,1787118258545463,1787118258549198,1787118258565056
0,COLOR,1787118258578795,1787118258582530,1787118258598402
