comparison_type,device_i,device_j,stream,hw_diff_us,global_diff_us,sys_diff_us,timestamp_us
cross_stream,0,0,depth+color,5,5,1951,1786090631483077
cross_stream,0,0,depth+color,5,5,1924,1786090631549407
cross_stream,0,0,depth+color,5,5,1822,1786090631582864
cross_stream,0,0,depth+color,5,5,1750,1786090631616053
cross_stream,0,0,depth+color,5,5,1793,1786090631649465
cross_stream,0,0,depth+color,4,4,1633,1786090631682430
cross_stream,0,0,depth+color,5,5,2060,1786090631715905
cross_stream,0,0,depth+color,4,5,1717,1786090631749361
cross_stream,0,0,depth+color,5,5,1073,1786090631782195
cross_stream,0,0,depth+color,4,4,1973,1786090631816107
cross_stream,0,0,depth+color,5,5,1506,1786090631849437
cross_stream,0,0,depth+color,4,4,1654,1786090631882815
cross_stream,0,0,depth+color,4,4,1973,1786090631916107
cross_stream,0,0,depth+color,5,5,2264,1786090631949420
cross_stream,0,0,depth+color,4,4,1792,1786090631982937
cross_stream,0,0,depth+color,5,5,2152,1786090632016314
cross_stream,0,0,depth+color,5,5,2132,1786090632049612
cross_stream,0,0,depth+color,4,4,1219,1786090632082310
cross_stream,0,0,depth+color,5,5,1919,1786090632116410
cross_stream,0,0,depth+color,5,5,2176,1786090632149473
cross_stream,0,0,depth+color,5,5,1961,1786090632182810
cross_stream,0,0,depth+color,5,5,2175,1786090632216332
cross_stream,0,0,depth+color,5,5,2289,1786090632249454
cross_stream,0,0,depth+color,5,5,2072,1786090632282825
cross_stream,0,0,depth+color,5,5,1610,1786090632316039
cross_stream,0,0,depth+color,5,5,1786,1786090632349467
cross_stream,0,0,depth+color,5,5,1603,1786090632382759
cross_stream,0,0,depth+color,4,4,1498,1786090632415826
cross_stream,0,0,depth+color,5,5,2150,1786090632449558
cross_stream,0,0,depth+color,4,4,2158,1786090632483011
cross_stream,0,0,depth+color,5,5,1787,1786090632516151
cross_stream,0,0,depth+color,4,4,2219,1786090632549732
cross_stream,0,0,depth+color,5,5,2263,1786090632582998
cross_stream,0,0,depth+color,5,5,1877,1786090632616058
cross_stream,0,0,depth+color,4,5,2506,1786090632649704
cross_stream,0,0,depth+color,5,5,2033,1786090632682592
cross_stream,0,0,depth+color,5,5,2348,1786090632716332
cross_stream,0,0,depth+color,5,6,1899,1786090632749815
cross_stream,0,0,depth+color,5,5,1840,1786090632782754
cross_stream,0,0,depth+color,4,4,1698,1786090632815875
cross_stream,0,0,depth+color,4,4,2517,1786090632849701
cross_stream,0,0,depth+color,5,5,2464,1786090632883108
