comparison_type,device_i,device_j,stream,hw_diff_us,sys_diff_us,timestamp_us
cross_device,0,1,color,220,-59,1784283759665168
cross_device,0,1,color,220,143,1784283759698892
cross_device,0,1,color,220,-242,1784283759731817
cross_device,0,1,color,220,-165,1784283759765437
cross_device,0,1,color,220,12,1784283759798806
cross_device,0,1,color,161,104,1784283760598688
cross_device,0,1,color,134,164,1784283760631916
cross_device,0,1,color,0,-11,1784283760665638
cross_device,0,1,color,-35,20,1784283760698812
cross_device,0,1,color,-32,-186,1784283760731906
cross_device,0,1,color,-33,75,1784283760765529
cross_device,0,1,color,-32,316,1784283760799059
cross_device,0,1,color,-32,75,1784283760831989
cross_device,0,1,color,-32,41,1784283760865568
cross_device,0,1,color,-33,2334,1784283760901215
cross_device,0,1,color,294,240,1784283760998975
cross_device,0,1,color,317,105,1784283761032145
cross_device,0,1,color,315,40,1784283761065274
cross_device,0,1,color,315,635,1784283761099101
cross_device,0,1,color,315,134,1784283761132265
cross_device,0,1,color,315,201,1784283761165640
cross_device,0,1,color,315,229,1784283761198986
cross_device,0,1,color,315,96,1784283761232230
cross_device,0,1,color,316,312,1784283761265450
cross_device,0,1,color,315,35,1784283761298794
cross_device,0,1,color,315,-416,1784283761331835
cross_device,0,1,color,315,-20,1784283761365364
cross_device,0,1,color,315,58,1784283761398639
cross_device,0,1,color,315,10,1784283761432250
cross_device,0,1,color,316,25,1784283761465470
cross_device,0,1,color,315,196,1784283761499073
cross_device,0,1,color,316,64,1784283761565466
cross_device,0,1,color,316,-36,1784283761599091
cross_device,0,1,color,316,379,1784283761632223
cross_device,0,1,color,316,172,1784283761665627
cross_device,0,1,color,492,-499,1784283761732104
cross_device,0,1,color,441,84,1784283762099010
cross_device,0,1,color,463,-738,1784283762131821
cross_device,0,1,color,459,247,1784283762165463
cross_device,0,1,color,460,3,1784283762198467
cross_device,0,1,color,459,-9,1784283762231972
cross_device,0,1,color,460,-12,1784283762265450
cross_device,0,1,color,460,346,1784283762298836
cross_device,0,1,color,460,11,1784283762332159
cross_device,0,1,color,461,312,1784283762365671
cross_device,0,1,color,460,399,1784283762399354
cross_device,0,1,color,460,704,1784283762432406
cross_device,0,1,color,460,88,1784283762465564
cross_device,0,1,color,460,443,1784283762499243
cross_device,0,1,color,460,451,1784283762532439
cross_device,0,1,color,460,34,1784283762565224
cross_device,0,1,color,461,68,1784283762598822
cross_device,0,1,color,460,259,1784283762632251
cross_device,0,1,color,460,579,1784283762665986
cross_device,0,1,color,461,294,1784283762698817
cross_device,0,1,color,461,167,1784283762732159
cross_device,0,1,color,461,-88,1784283762765578
cross_device,0,1,color,407,220,1784283763198918
cross_device,0,1,color,460,115,1784283763232131
cross_device,0,1,color,457,590,1784283763265773
cross_device,0,1,color,457,229,1784283763298870
cross_device,0,1,color,457,-270,1784283763331925
cross_device,0,1,color,457,506,1784283763365799
cross_device,0,1,color,457,38,1784283763399070
cross_device,0,1,color,457,478,1784283763432128
cross_device,0,1,color,457,33401,1784283763465051
cross_device,0,1,color,457,-80,1784283763498956
cross_device,0,1,color,458,-275,1784283763531933
cross_device,0,1,color,457,-172,1784283763565295
cross_device,0,1,color,457,392,1784283763598763
cross_device,0,1,color,457,738,1784283763632842
cross_device,0,1,color,458,-301,1784283763665053
cross_device,0,1,color,457,-114,1784283763698423
cross_device,0,1,color,458,-571,1784283763731670
cross_device,0,1,color,458,296,1784283763765362
cross_device,0,1,color,458,83,1784283763798700
cross_device,0,1,color,458,193,1784283763832056
cross_device,0,1,color,458,-11,1784283763865754
cross_device,0,1,color,458,315,1784283763899188
cross_device,0,1,color,170,-2529,1784283763932221
cross_device,0,1,color,-25,108,1784283763965497
cross_device,0,1,color,-79,-248,1784283763998810
cross_device,0,1,color,-75,-75,1784283764032151
cross_device,0,1,color,-75,-173,1784283764065032
cross_device,0,1,color,-76,-258,1784283764098767
cross_device,0,1,color,-75,30,1784283764131961
cross_device,0,1,color,-75,-1017,1784283764165501
cross_device,0,1,color,-75,-14,1784283764198498
cross_device,0,1,color,-75,-240,1784283764231840
cross_device,0,1,color,55,32,1784283764298870
cross_device,0,1,color,106,-40,1784283764331948
cross_device,0,1,color,104,136,1784283764365546
cross_device,0,1,color,104,-395,1784283764398337
cross_device,0,1,color,104,0,1784283764432148
cross_device,0,1,color,104,-13,1784283764465426
cross_device,0,1,color,104,68,1784283764499096
cross_device,0,1,color,104,256,1784283764532182
cross_device,0,1,color,104,-21,1784283764565212
cross_device,0,1,color,104,114,1784283764598542
cross_device,0,1,color,104,220,1784283764632172
cross_device,0,1,color,105,-170,1784283764665239
cross_device,0,1,color,104,94,1784283764698925
cross_device,0,1,color,105,-67,1784283764731945
cross_device,0,1,color,105,-11,1784283764765319
cross_device,0,1,color,104,110,1784283764798543
cross_device,0,1,color,105,121,1784283764831877
cross_device,0,1,color,105,-67,1784283764865587
cross_device,0,1,color,105,186,1784283764898657
cross_device,0,1,color,105,-105,1784283764931733
cross_device,0,1,color,105,-116,1784283764965669
cross_device,0,1,color,105,46,1784283764999170
cross_device,0,1,color,480,-53,1784283765098763
cross_device,0,1,color,483,451,1784283765132339
cross_device,0,1,color,484,-101,1784283765165193
cross_device,0,1,color,483,-106,1784283765198490
cross_device,0,1,color,483,-430,1784283765231867
cross_device,0,1,color,484,-144,1784283765265227
cross_device,0,1,color,484,-147,1784283765298428
cross_device,0,1,color,483,394,1784283765332176
cross_device,0,1,color,-124,-26,1784283765365405
cross_device,0,1,color,-70,-445,1784283765398387
cross_device,0,1,color,-19,-118,1784283765431946
cross_device,0,1,color,-21,1206,1784283765466753
cross_device,0,1,color,-21,55,1784283765498649
cross_device,0,1,color,-21,162,1784283765532040
cross_device,0,1,color,-21,383,1784283765565532
cross_device,0,1,color,-20,2711,1784283765601155
cross_device,0,1,color,-20,83,1784283765632112
cross_device,0,1,color,-20,115,1784283765665175
cross_device,0,1,color,-21,95,1784283765698570
cross_device,0,1,color,-21,-293,1784283765731821
cross_device,0,1,color,-20,88,1784283765765525
cross_device,0,1,color,-20,-120,1784283765798908
cross_device,0,1,color,-20,-31,1784283765832313
cross_device,0,1,color,-20,-180,1784283765865656
cross_device,0,1,color,-20,88,1784283765898826
cross_device,0,1,color,-20,0,1784283765932456
cross_device,0,1,color,-20,-55,1784283765965418
cross_device,0,1,color,-20,13,1784283765998873
cross_device,0,1,color,-20,186,1784283766032299
cross_device,0,1,color,-20,-59,1784283766065834
cross_device,0,1,color,-20,-4,1784283766098582
cross_device,0,1,color,8,-1925,1784283766131993
cross_device,0,1,color,-136,2286,1784283766467632
cross_device,0,1,color,-350,469,1784283766499093
cross_device,0,1,color,-300,313,1784283766532350
cross_device,0,1,color,-303,-224,1784283766565417
cross_device,0,1,color,-303,61,1784283766598986
cross_device,0,1,color,-302,-235,1784283766631920
cross_device,0,1,color,-302,-7,1784283766665623
cross_device,0,1,color,-303,-12,1784283766698650
cross_device,0,1,color,-303,-294,1784283766731882
cross_device,0,1,color,-302,0,1784283766765425
cross_device,0,1,color,-302,75,1784283766798777
cross_device,0,1,color,-302,-14,1784283766831829
cross_device,0,1,color,-302,125,1784283766865908
cross_device,0,1,color,-302,303,1784283766899045
cross_device,0,1,color,-302,-181,1784283766932104
cross_device,0,1,color,-302,159,1784283766965595
cross_device,0,1,color,-301,576,1784283766999136
cross_device,0,1,color,-302,488,1784283767032408
cross_device,0,1,color,-302,345,1784283767065596
cross_device,0,1,color,-301,484,1784283767098994
cross_device,0,1,color,-301,-65,1784283767132291
cross_device,0,1,color,-302,-293,1784283767165168
cross_device,0,1,color,-302,411,1784283767198971
cross_device,0,1,color,220,101,1784283767232199
cross_device,0,1,color,221,452,1784283767265649
cross_device,0,1,color,166,656,1784283767299136
cross_device,0,1,color,169,-35,1784283767332509
cross_device,0,1,color,169,-133,1784283767365455
cross_device,0,1,color,169,485,1784283767399111
cross_device,0,1,color,170,138,1784283767432004
cross_device,0,1,color,170,-1926,1784283767465202
cross_device,0,1,color,169,135,1784283767498680
cross_device,0,1,color,170,197,1784283767532227
cross_device,0,1,color,-333,2138,1784283767567838
cross_device,0,1,color,392,-359,1784283767598232
cross_device,0,1,color,445,-153,1784283767632140
cross_device,0,1,color,441,214,1784283767665647
cross_device,0,1,color,441,-208,1784283767698699
cross_device,0,1,color,442,512,1784283767732451
cross_device,0,1,color,442,53,1784283767765250
cross_device,0,1,color,442,-3,1784283767798698
cross_device,0,1,color,442,-492,1784283767831843
cross_device,0,1,color,442,93,1784283767865889
cross_device,0,1,color,442,-20,1784283767898633
cross_device,0,1,color,443,43,1784283767932112
cross_device,0,1,color,442,-568,1784283767965162
cross_device,0,1,color,442,49,1784283767998995
cross_device,0,1,color,442,-287,1784283768032412
cross_device,0,1,color,442,-47,1784283768065323
cross_device,0,1,color,442,-191,1784283768098456
cross_device,0,1,color,442,228,1784283768132291
cross_device,0,1,color,442,-170,1784283768165023
cross_device,0,1,color,443,66,1784283768198774
cross_device,0,1,color,443,306,1784283768232115
cross_device,0,1,color,443,33675,1784283768298960
cross_device,0,1,color,443,24,1784283768298999
cross_device,0,1,color,54,249,1784283768332260
cross_device,0,1,color,34,96,1784283768365452
cross_device,0,1,color,-16,-13,1784283768398989
cross_device,0,1,color,-14,-1263,1784283768431884
cross_device,0,1,color,-14,-169,1784283768465413
cross_device,0,1,color,-14,323,1784283768499009
cross_device,0,1,color,-13,-231,1784283768531968
cross_device,0,1,color,-13,-937,1784283768565394
cross_device,0,1,color,-14,429,1784283768599261
cross_device,0,1,color,-13,-359,1784283768631668
cross_device,0,1,color,-350,171,1784283769532028
cross_device,0,1,color,-376,-56,1784283769565348
cross_device,0,1,color,-373,-93,1784283769599145
cross_device,0,1,color,-373,-212,1784283769631850
cross_device,0,1,color,-373,358,1784283769665775
cross_device,0,1,color,-373,-88,1784283769698985
cross_device,0,1,color,-372,-406,1784283769731903
cross_device,0,1,color,-373,968,1784283769766356
cross_device,0,1,color,-248,-175,1784283769798820
cross_device,0,1,color,-220,1892,1784283769833613
cross_device,0,1,color,-299,-176,1784283769865774
cross_device,0,1,color,-274,30,1784283769898770
cross_device,0,1,color,-277,126,1784283769932213
cross_device,0,1,color,-277,2066,1784283769967670
cross_device,0,1,color,-277,340,1784283769999045
cross_device,0,1,color,-277,-11,1784283770032297
cross_device,0,1,color,-276,298,1784283770065908
cross_device,0,1,color,-276,2662,1784283770101486
cross_device,0,1,color,-276,-232,1784283770132046
cross_device,0,1,color,-276,-516,1784283770165302
cross_device,0,1,color,-276,-41,1784283770198504
cross_device,0,1,color,-277,-17,1784283770231884
cross_device,0,1,color,-276,-403,1784283770265197
cross_device,0,1,color,-276,-321,1784283770298906
cross_device,0,1,color,-276,-564,1784283770331838
cross_device,0,1,color,-276,-522,1784283770365346
cross_device,0,1,color,-276,-483,1784283770398688
cross_device,0,1,color,-276,-469,1784283770431913
cross_device,0,1,color,-275,-298,1784283770465348
cross_device,0,1,color,-276,-532,1784283770498775
cross_device,0,1,color,-275,-55,1784283770531989
cross_device,0,1,color,-130,-206,1784283770565454
cross_device,0,1,color,-160,-2561,1784283770598761
cross_device,0,1,color,70,-53,1784283770631805
cross_device,0,1,color,47,121,1784283770665330
cross_device,0,1,color,50,-32,1784283770698670
cross_device,0,1,color,51,-81,1784283770732198
cross_device,0,1,color,50,-189,1784283770765341
cross_device,0,1,color,51,-288,1784283770798690
cross_device,0,1,color,51,10,1784283770832109
cross_device,0,1,color,51,207,1784283770865534
cross_device,0,1,color,-282,195,1784283770898877
cross_device,0,1,color,-248,952,1784283770933077
cross_device,0,1,color,-130,-661,1784283770965111
cross_device,0,1,color,-105,-437,1784283770998472
cross_device,0,1,color,-107,-66,1784283771032027
cross_device,0,1,color,-108,1060,1784283771066458
cross_device,0,1,color,-108,273,1784283771098955
cross_device,0,1,color,-108,-88,1784283771132227
cross_device,0,1,color,-108,-323,1784283771165189
cross_device,0,1,color,-108,-271,1784283771198573
cross_device,0,1,color,-107,113,1784283771231805
cross_device,0,1,color,-108,-102,1784283771265037
cross_device,0,1,color,-108,-160,1784283771298626
cross_device,0,1,color,-108,0,1784283771331814
cross_device,0,1,color,-107,-278,1784283771365311
cross_device,0,1,color,-107,82,1784283771398966
cross_device,0,1,color,-107,62,1784283771432164
cross_device,0,1,color,-107,-199,1784283771465412
cross_device,0,1,color,-107,558,1784283771499038
cross_device,0,1,color,-107,-346,1784283771532197
cross_device,0,1,color,-107,-391,1784283771565019
cross_device,0,1,color,-107,-36,1784283771599388
cross_device,0,1,color,-107,-181,1784283771631847
cross_device,0,1,color,-393,460,1784283771732309
cross_device,0,1,color,-419,-77,1784283771765456
cross_device,0,1,color,-416,82,1784283771798645
cross_device,0,1,color,-417,102,1784283771832268
cross_device,0,1,color,-416,-147,1784283771865276
cross_device,0,1,color,-417,-215,1784283771898832
cross_device,0,1,color,-416,-413,1784283771931830
cross_device,0,1,color,-416,-367,1784283771965652
cross_device,0,1,color,-409,-208,1784283772065095
cross_device,0,1,color,-384,-71,1784283772098586
cross_device,0,1,color,-386,7,1784283772132048
cross_device,0,1,color,-386,2278,1784283772167613
cross_device,0,1,color,-386,-161,1784283772198807
cross_device,0,1,color,-386,-229,1784283772231754
cross_device,0,1,color,-386,-50,1784283772265254
cross_device,0,1,color,-385,2397,1784283772301252
cross_device,0,1,color,-386,-192,1784283772332121
cross_device,0,1,color,-385,-34,1784283772365333
cross_device,0,1,color,-385,128,1784283772399099
cross_device,0,1,color,-385,81,1784283772432161
cross_device,0,1,color,-385,129,1784283772465494
cross_device,0,1,color,-385,-352,1784283772498381
cross_device,0,1,color,-386,-298,1784283772532000
cross_device,0,1,color,-385,499,1784283772565687
cross_device,0,1,color,-385,-145,1784283772598698
cross_device,0,1,color,-385,-40,1784283772632317
cross_device,0,1,color,-385,-116,1784283772665917
cross_device,0,1,color,-385,-143,1784283772698808
cross_device,0,1,color,-385,-145,1784283772731971
cross_device,0,1,color,-286,373,1784283773165516
cross_device,0,1,color,-262,271,1784283773199078
cross_device,0,1,color,-265,87,1784283773232115
cross_device,0,1,color,-264,83,1784283773265527
cross_device,0,1,color,-264,765,1784283773299274
cross_device,0,1,color,-264,236,1784283773332256
cross_device,0,1,color,-264,-28,1784283773366006
cross_device,0,1,color,-264,117,1784283773399206
cross_device,0,1,color,-264,373,1784283773432258
cross_device,0,1,color,-263,84,1784283773465549
cross_device,0,1,color,-264,394,1784283773498962
cross_device,0,1,color,-263,220,1784283773532209
cross_device,0,1,color,-264,-52,1784283773565383
cross_device,0,1,color,-263,-44,1784283773598863
cross_device,0,1,color,-263,159,1784283773632050
cross_device,0,1,color,-263,-33,1784283773665401
cross_device,0,1,color,-263,-97,1784283773698692
cross_device,0,1,color,-263,91,1784283773732328
cross_device,0,1,color,-263,-38,1784283773765605
cross_device,0,1,color,-263,-45,1784283773798929
cross_device,0,1,color,-263,-277,1784283773832160
cross_device,0,1,color,160,-301,1784283773865571
cross_device,0,1,color,133,-533,1784283773898572
cross_device,0,1,color,444,-10,1784283773932035
cross_device,0,1,color,420,-213,1784283773965334
cross_device,0,1,color,423,165,1784283773999369
cross_device,0,1,color,423,-30,1784283774032297
cross_device,0,1,color,423,-748,1784283774065371
cross_device,0,1,color,423,-313,1784283774099020
cross_device,0,1,color,423,297,1784283774132211
cross_device,0,1,color,423,-67,1784283774165359
cross_device,0,1,color,306,-135,1784283774265441
cross_device,0,1,color,356,392,1784283774298926
cross_device,0,1,color,352,441,1784283774332258
cross_device,0,1,color,353,171,1784283774365607
cross_device,0,1,color,353,199,1784283774399410
cross_device,0,1,color,353,-36,1784283774431895
cross_device,0,1,color,353,33683,1784283774465614
cross_device,0,1,color,353,-101,1784283774498568
cross_device,0,1,color,353,-21,1784283774531982
cross_device,0,1,color,353,-467,1784283774565495
cross_device,0,1,color,353,151,1784283774598966
cross_device,0,1,color,354,180,1784283774632302
cross_device,0,1,color,353,-309,1784283774665266
cross_device,0,1,color,353,153,1784283774698967
cross_device,0,1,color,353,-331,1784283774731816
cross_device,0,1,color,354,406,1784283774765484
cross_device,0,1,color,354,-102,1784283774798587
cross_device,0,1,color,354,-221,1784283774832194
cross_device,0,1,color,354,933,1784283774866183
cross_device,0,1,color,354,-441,1784283774898481
cross_device,0,1,color,354,253,1784283774932034
cross_device,0,1,color,-338,397,1784283774965647
cross_device,0,1,color,-315,-338,1784283774998536
cross_device,0,1,color,204,-437,1784283775365439
cross_device,0,1,color,255,77,1784283775398413
cross_device,0,1,color,253,121,1784283775465431
cross_device,0,1,color,253,0,1784283775499091
cross_device,0,1,color,253,134,1784283775532027
cross_device,0,1,color,253,423,1784283775565788
cross_device,0,1,color,253,111,1784283775598454
cross_device,0,1,color,253,269,1784283775632174
cross_device,0,1,color,253,14,1784283775665455
cross_device,0,1,color,254,-263,1784283775698703
cross_device,0,1,color,253,-7,1784283775732020
cross_device,0,1,color,253,395,1784283775765569
cross_device,0,1,color,254,-365,1784283775798539
cross_device,0,1,color,253,79,1784283775831981
cross_device,0,1,color,253,48,1784283775865576
cross_device,0,1,color,254,-89,1784283775899034
cross_device,0,1,color,253,223,1784283775932280
cross_device,0,1,color,254,-205,1784283775965464
cross_device,0,1,color,254,-2,1784283775998539
cross_device,0,1,color,254,681,1784283776032666
cross_device,0,1,color,254,194,1784283776065624
cross_device,0,1,color,-95,38,1784283776099114
cross_device,0,1,color,64,-371,1784283776131979
cross_device,0,1,color,6,-223,1784283776165200
cross_device,0,1,color,8,-2081,1784283776198704
cross_device,0,1,color,9,22,1784283776232041
cross_device,0,1,color,10,-132,1784283776265562
cross_device,0,1,color,9,-35058,1784283776298888
cross_device,0,1,color,10,-2190,1784283776331793
cross_device,0,1,color,9,-66,1784283776365361
cross_device,0,1,color,9,-361,1784283776398686
cross_device,0,1,color,-206,242,1784283776465388
cross_device,0,1,color,-153,-387,1784283776498640
cross_device,0,1,color,-155,-310,1784283776531980
cross_device,0,1,color,-155,-131,1784283776565232
cross_device,0,1,color,-155,580,1784283776599082
cross_device,0,1,color,-155,19,1784283776631889
cross_device,0,1,color,-155,-53,1784283776665331
cross_device,0,1,color,-155,238,1784283776699072
cross_device,0,1,color,-154,19,1784283776732265
cross_device,0,1,color,-155,-344,1784283776765636
cross_device,0,1,color,-155,-234,1784283776798571
cross_device,0,1,color,-155,-80,1784283776832128
cross_device,0,1,color,-154,331,1784283776865680
cross_device,0,1,color,-154,-99,1784283776898959
cross_device,0,1,color,-154,-256,1784283776931891
cross_device,0,1,color,-154,-193,1784283776965571
cross_device,0,1,color,-154,5,1784283776998703
cross_device,0,1,color,-153,-219,1784283777031875
cross_device,0,1,color,-154,-404,1784283777065264
cross_device,0,1,color,-153,-104,1784283777099027
cross_device,0,1,color,-154,4,1784283777131792
cross_device,0,1,color,-153,-218,1784283777165478
cross_device,0,1,color,142,-140,1784283777231767
cross_device,0,1,color,89,142,1784283777265532
cross_device,0,1,color,91,-412,1784283777298588
cross_device,0,1,color,91,0,1784283777332123
cross_device,0,1,color,91,-185,1784283777365470
cross_device,0,1,color,91,-556,1784283777398652
cross_device,0,1,color,91,-494,1784283777431988
cross_device,0,1,color,92,117,1784283777465692
cross_device,0,1,color,91,-255,1784283777498625
cross_device,0,1,color,285,-17,1784283778298828
cross_device,0,1,color,459,23,1784283778332109
cross_device,0,1,color,402,-121,1784283778365378
cross_device,0,1,color,405,80,1784283778398898
cross_device,0,1,color,405,-49,1784283778431855
cross_device,0,1,color,405,-443,1784283778465223
cross_device,0,1,color,405,-211,1784283778498729
cross_device,0,1,color,405,-3365,1784283778531823
cross_device,0,1,color,405,-569,1784283778565238
cross_device,0,1,color,405,-431,1784283778598735
cross_device,0,1,color,291,-755,1784283778665069
cross_device,0,1,color,339,-232,1784283778698741
cross_device,0,1,color,337,-270,1784283778731830
cross_device,0,1,color,336,-400,1784283778765447
cross_device,0,1,color,336,-310,1784283778798708
cross_device,0,1,color,337,-394,1784283778832012
cross_device,0,1,color,337,-431,1784283778865216
cross_device,0,1,color,337,-282,1784283778898676
cross_device,0,1,color,337,-452,1784283778931848
cross_device,0,1,color,337,-397,1784283778965214
cross_device,0,1,color,338,-693,1784283778998497
cross_device,0,1,color,337,-122,1784283779032065
cross_device,0,1,color,337,-110,1784283779065386
cross_device,0,1,color,338,-227,1784283779098654
cross_device,0,1,color,338,-219,1784283779131995
cross_device,0,1,color,338,-481,1784283779165352
cross_device,0,1,color,338,86,1784283779198894
cross_device,0,1,color,338,-16,1784283779232056
cross_device,0,1,color,338,-255,1784283779265390
cross_device,0,1,color,338,4,1784283779298529
cross_device,0,1,color,339,-315,1784283779331822
cross_device,0,1,color,338,-33,1784283779365637
cross_device,0,1,color,386,64,1784283779399002
cross_device,0,1,color,487,19,1784283779765662
cross_device,0,1,color,461,-350,1784283779798464
cross_device,0,1,color,487,-133,1784283779832212
cross_device,0,1,color,479,-199,1784283779865493
cross_device,0,1,color,484,-82,1784283779898509
cross_device,0,1,color,484,12,1784283779931861
cross_device,0,1,color,479,-64,1784283779965334
cross_device,0,1,color,484,136,1784283779998897
cross_device,0,1,color,484,490,1784283780032436
cross_device,0,1,color,477,441,1784283780065699
cross_device,0,1,color,484,-7,1784283780098490
cross_device,0,1,color,485,25,1784283780132012
cross_device,0,1,color,480,487,1784283780166048
cross_device,0,1,color,485,175,1784283780198910
cross_device,0,1,color,485,-68,1784283780231972
cross_device,0,1,color,485,361,1784283780265693
cross_device,0,1,color,485,-24,1784283780298629
cross_device,0,1,color,485,143,1784283780332401
cross_device,0,1,color,481,148,1784283780365557
cross_device,0,1,color,484,-11,1784283780398837
cross_device,0,1,color,485,160,1784283780431983
cross_device,0,1,color,475,-18,1784283780465180
cross_device,0,1,color,96,197,1784283780498852
cross_device,0,1,color,100,181,1784283780531901
cross_device,0,1,color,48,9,1784283780565399
cross_device,0,1,color,55,150,1784283780598691
cross_device,0,1,color,55,-11,1784283780631838
cross_device,0,1,color,49,32,1784283780665304
cross_device,0,1,color,55,-534,1784283780698620
cross_device,0,1,color,55,151,1784283780732074
cross_device,0,1,color,49,229,1784283780765439
cross_device,0,1,color,55,-32964,1784283780798953
cross_device,0,1,color,246,22,1784283780865552
cross_device,0,1,color,225,-323,1784283780898542
cross_device,0,1,color,246,-39,1784283780931991
cross_device,0,1,color,235,194,1784283780965431
cross_device,0,1,color,243,213,1784283780998912
cross_device,0,1,color,243,-174,1784283781031858
cross_device,0,1,color,243,-131,1784283781065077
cross_device,0,1,color,243,-166,1784283781098524
cross_device,0,1,color,243,15,1784283781131959
cross_device,0,1,color,244,324,1784283781165516
cross_device,0,1,color,244,-11,1784283781198492
cross_device,0,1,color,244,-81,1784283781232007
cross_device,0,1,color,244,145,1784283781265521
cross_device,0,1,color,243,-226,1784283781298620
cross_device,0,1,color,243,-55,1784283781331865
cross_device,0,1,color,244,268,1784283781365623
cross_device,0,1,color,244,231,1784283781399150
cross_device,0,1,color,244,281,1784283781432143
cross_device,0,1,color,244,-15,1784283781465199
cross_device,0,1,color,244,398,1784283781498950
cross_device,0,1,color,244,190,1784283781532193
cross_device,0,1,color,245,-203,1784283781565185
cross_device,0,1,color,356,386,1784283781598933
cross_device,0,1,color,328,-278,1784283781631842
cross_device,0,1,color,369,-253,1784283782698528
cross_device,0,1,color,362,144,1784283782731986
cross_device,0,1,color,302,95,1784283782765222
cross_device,0,1,color,304,-414,1784283782798349
cross_device,0,1,color,305,-38,1784283782832190
cross_device,0,1,color,305,-52,1784283782865206
cross_device,0,1,color,304,-82,1784283782898674
cross_device,0,1,color,304,111,1784283782932299
cross_device,0,1,color,305,33433,1784283782998492
cross_device,0,1,color,305,18,1784283782998523
cross_device,0,1,color,-453,1075,1784283783099582
cross_device,0,1,color,-428,297,1784283783132287
cross_device,0,1,color,-431,-112,1784283783165472
cross_device,0,1,color,-431,28,1784283783198481
cross_device,0,1,color,-431,968,1784283783233184
cross_device,0,1,color,-431,19,1784283783265199
cross_device,0,1,color,-430,-38,1784283783299063
cross_device,0,1,color,-431,-55,1784283783332085
cross_device,0,1,color,-430,-47,1784283783365372
cross_device,0,1,color,-431,-8,1784283783398942
cross_device,0,1,color,-431,110,1784283783432247
cross_device,0,1,color,-431,31,1784283783465325
cross_device,0,1,color,-430,-103,1784283783498820
cross_device,0,1,color,-430,117,1784283783531999
cross_device,0,1,color,-430,113,1784283783565385
cross_device,0,1,color,-430,-254,1784283783598879
cross_device,0,1,color,-430,-226,1784283783631998
cross_device,0,1,color,-429,-395,1784283783665595
cross_device,0,1,color,-429,27,1784283783698511
cross_device,0,1,color,-430,152,1784283783732027
cross_device,0,1,color,-430,-18,1784283783765435
cross_device,0,1,color,-439,126,1784283783798705
cross_device,0,1,color,-410,-217,1784283783832048
cross_device,0,1,color,-464,-147,1784283783865767
cross_device,0,1,color,-461,153,1784283783898946
cross_device,0,1,color,-461,78,1784283783932201
cross_device,0,1,color,-461,-58,1784283783965504
cross_device,0,1,color,-461,208,1784283783998735
cross_device,0,1,color,-460,-59,1784283784032025
cross_device,0,1,color,-461,-43,1784283784065384
cross_device,0,1,color,-460,22,1784283784098640
cross_device,0,1,color,25,0,1784283784198579
cross_device,0,1,color,48,172,1784283784232094
cross_device,0,1,color,45,79,1784283784265407
cross_device,0,1,color,45,-45,1784283784298992
cross_device,0,1,color,45,138,1784283784332321
cross_device,0,1,color,46,68,1784283784365294
cross_device,0,1,color,46,-41,1784283784398799
cross_device,0,1,color,45,174,1784283784432321
cross_device,0,1,color,45,-335,1784283784465229
cross_device,0,1,color,45,255,1784283784499174
cross_device,0,1,color,46,-88,1784283784531974
cross_device,0,1,color,46,33221,1784283784598513
cross_device,0,1,color,46,32964,1784283784631844
cross_device,0,1,color,45,13,1784283784631876
cross_device,0,1,color,46,329,1784283784665594
cross_device,0,1,color,46,139,1784283784698778
cross_device,0,1,color,46,348,1784283784732409
cross_device,0,1,color,46,330,1784283784765599
cross_device,0,1,color,46,-353,1784283784798582
cross_device,0,1,color,46,195,1784283784832342
cross_device,0,1,color,46,-421,1784283784865016
cross_device,0,1,color,452,-173,1784283784932065
cross_device,0,1,color,398,-252,1784283784965431
cross_device,0,1,color,401,-180,1784283784998699
cross_device,0,1,color,401,-74,1784283785031956
cross_device,0,1,color,401,-38,1784283785065364
cross_device,0,1,color,401,109,1784283785098769
cross_device,0,1,color,402,162,1784283785132288
cross_device,0,1,color,402,205,1784283785165416
cross_device,0,1,color,401,-181,1784283785198332
cross_device,0,1,color,49,-119,1784283785265457
cross_device,0,1,color,25,290,1784283785299317
cross_device,0,1,color,49,53,1784283785331954
cross_device,0,1,color,47,-160,1784283785365288
cross_device,0,1,color,46,262,1784283785399035
cross_device,0,1,color,47,101,1784283785432343
cross_device,0,1,color,47,295,1784283785465365
cross_device,0,1,color,46,248,1784283785499008
cross_device,0,1,color,47,50,1784283785531966
cross_device,0,1,color,47,-295,1784283785565193
cross_device,0,1,color,47,30,1784283785598616
cross_device,0,1,color,47,-104,1784283785631898
cross_device,0,1,color,47,46,1784283785665625
cross_device,0,1,color,47,-330,1784283785698761
cross_device,0,1,color,47,-126,1784283785731984
cross_device,0,1,color,47,78,1784283785765131
cross_device,0,1,color,47,194,1784283785798770
cross_device,0,1,color,47,-91,1784283785831822
cross_device,0,1,color,47,-335,1784283785865448
cross_device,0,1,color,47,96,1784283785898686
cross_device,0,1,color,48,-291,1784283785931813
cross_device,0,1,color,48,-398,1784283785965376
cross_device,0,1,color,135,161,1784283785998973
cross_device,0,1,color,330,327,1784283787098812
cross_device,0,1,color,427,104,1784283787132002
cross_device,0,1,color,367,113,1784283787165312
cross_device,0,1,color,370,-254,1784283787198743
cross_device,0,1,color,370,-115,1784283787231876
cross_device,0,1,color,370,295,1784283787265613
cross_device,0,1,color,370,-149,1784283787298967
