comparison_type,device_i,device_j,stream,hw_diff_us,global_diff_us,sys_diff_us,timestamp_us
cross_stream,0,0,depth+color,-793,-793,-11683,1786521201129227
cross_stream,0,0,depth+color,-793,-792,-11950,1786521201196009
cross_stream,0,0,depth+color,-793,-793,-11414,1786521201262750
cross_stream,0,0,depth+color,-793,-793,-11663,1786521201329248
cross_stream,0,0,depth+color,-793,-793,-12268,1786521201395737
cross_stream,0,0,depth+color,-793,-793,-12298,1786521201462099
cross_stream,0,0,depth+color,-793,-793,-11933,1786521201528915
cross_stream,0,0,depth+color,-793,-793,-11697,1786521201595705
cross_stream,0,0,depth+color,-793,-793,-11689,1786521201662342
cross_stream,0,0,depth+color,-793,-792,-12185,1786521201728900
cross_stream,0,0,depth+color,-793,-793,-11427,1786521201795858
cross_stream,0,0,depth+color,-793,-793,-11533,1786521201862470
cross_stream,0,0,depth+color,-793,-793,-11100,1786521201929782
cross_stream,1,1,depth+color,-800,-800,-12119,1786521181995709
cross_stream,1,1,depth+color,-801,-801,-11603,1786521182062740
cross_stream,1,1,depth+color,-774,-774,-11760,1786521182129144
cross_stream,1,1,depth+color,-773,-773,-11843,1786521182195747
cross_stream,1,1,depth+color,-773,-773,-12054,1786521182262340
cross_stream,1,1,depth+color,-774,-773,-11723,1786521182329028
cross_stream,1,1,depth+color,-774,-775,-11940,1786521182395667
cross_stream,1,1,depth+color,-774,-775,-11977,1786521182462472
cross_stream,1,1,depth+color,-774,-774,-11195,1786521182529389
cross_stream,1,1,depth+color,-774,-774,-11748,1786521182595866
cross_stream,1,1,depth+color,-773,-773,-12045,1786521182661951
cross_stream,1,1,depth+color,-774,-774,-11947,1786521182729024
cross_stream,1,1,depth+color,-773,-773,-11764,1786521182796034
cross_stream,1,1,depth+color,-774,-774,-11930,1786521182862372
cross_stream,1,1,depth+color,-774,-774,-11997,1786521182928922
cross_stream,1,1,depth+color,-774,-774,-11866,1786521182995713
cross_stream,1,1,depth+color,-774,-774,-11940,1786521183062389
cross_stream,1,1,depth+color,-774,-774,-11968,1786521183128963
cross_stream,1,1,depth+color,-774,-775,-11938,1786521183195654
cross_stream,1,1,depth+color,-774,-774,-11819,1786521183262454
cross_stream,1,1,depth+color,-773,-773,-11970,1786521183328975
cross_stream,1,1,depth+color,-774,-774,-11641,1786521183395860
cross_stream,1,1,depth+color,-774,-774,-12060,1786521183462345
cross_stream,1,1,depth+color,-774,-774,-11904,1786521183528887
cross_stream,1,1,depth+color,-774,-774,-11932,1786521183595733
cross_stream,1,1,depth+color,-773,-773,-11696,1786521183662358
cross_stream,1,1,depth+color,-774,-774,-11459,1786521183729287
cross_stream,1,1,depth+color,-773,-773,-11650,1786521183795814
cross_stream,1,1,depth+color,-774,-774,-11730,1786521183862522
cross_stream,1,1,depth+color,-774,-774,-11871,1786521183929069
cross_stream,1,1,depth+color,-774,-773,-11623,1786521183996003
cross_stream,1,1,depth+color,-773,-773,-11807,1786521184062503
cross_stream,1,1,depth+color,-774,-774,-11834,1786521184129395
cross_stream,1,1,depth+color,-774,-774,-11726,1786521184195698
cross_stream,1,1,depth+color,-774,-774,-11559,1786521184262637
cross_stream,1,1,depth+color,-773,-773,-11880,1786521184328699
cross_stream,1,1,depth+color,-773,-773,-12063,1786521184395621
cross_stream,1,1,depth+color,-774,-774,-11335,1786521184462904
cross_stream,1,1,depth+color,-773,-773,-11757,1786521184529258
cross_stream,1,1,depth+color,-774,-774,-12373,1786521184595368
cross_stream,1,1,depth+color,-774,-775,-11560,1786521184662394
cross_stream,1,1,depth+color,-774,-774,-12095,1786521184728697
cross_stream,1,1,depth+color,-774,-774,-12461,1786521184862011
cross_stream,1,1,depth+color,-774,-774,-12118,1786521184995501
cross_stream,1,1,depth+color,-774,-774,-12427,1786521185062163
cross_stream,1,1,depth+color,-773,-773,-12448,1786521185128670
cross_stream,1,1,depth+color,-774,-774,-12250,1786521185195380
cross_stream,1,1,depth+color,-774,-774,-12308,1786521185262165
cross_stream,1,1,depth+color,-773,-773,-12214,1786521185328740
cross_stream,1,1,depth+color,-774,-774,-11907,1786521185395645
cross_stream,1,1,depth+color,-774,-774,-12134,1786521185462240
cross_stream,1,1,depth+color,-774,-774,-12106,1786521185528717
cross_stream,1,1,depth+color,-773,-773,-12042,1786521185595437
cross_stream,1,1,depth+color,-774,-774,-11930,1786521185662177
cross_stream,1,1,depth+color,-774,-774,-12204,1786521185728627
cross_stream,1,1,depth+color,-773,-773,-11467,1786521185796047
cross_stream,1,1,depth+color,-773,-773,-12244,1786521185862005
cross_stream,1,1,depth+color,-773,-774,-12265,1786521185928726
cross_stream,1,1,depth+color,-774,-774,-12163,1786521185995504
cross_stream,1,1,depth+color,-774,-774,-12312,1786521186062114
cross_stream,1,1,depth+color,-773,-772,-12300,1786521186128772
cross_stream,1,1,depth+color,-773,-773,-12598,1786521186195351
